Route,RouteInstance,Day,Direction,Stop,Time
14,2,Saturday,Outbound,Green @ Commons,8:00AM
14,2,Saturday,Outbound,Seneca @ Commons,8:02AM
14,2,Saturday,Outbound,Ithaca Bus Station,8:07AM
14,2,Saturday,Outbound,West Village @ Elm St.,8:11AM
14,2,Saturday,Outbound,Cayuga Medical Center,8:21AM
14,3,Saturday,Outbound,Green @ Commons,9:00AM
14,3,Saturday,Outbound,Seneca @ Commons,9:02AM
14,3,Saturday,Outbound,Ithaca Bus Station,9:07AM
14,3,Saturday,Outbound,West Village @ Elm St.,9:11AM
14,3,Saturday,Outbound,Cayuga Medical Center,9:21AM
14,4,Saturday,Outbound,Green @ Commons,10:00AM
14,4,Saturday,Outbound,Seneca @ Commons,10:02AM
14,4,Saturday,Outbound,Ithaca Bus Station,10:07AM
14,4,Saturday,Outbound,West Village @ Elm St.,10:11AM
14,4,Saturday,Outbound,Cayuga Medical Center,10:21AM
14,5,Saturday,Outbound,Green @ Commons,11:00AM
14,5,Saturday,Outbound,Seneca @ Commons,11:02AM
14,5,Saturday,Outbound,Ithaca Bus Station,11:07AM
14,5,Saturday,Outbound,West Village @ Elm St.,11:11AM
14,5,Saturday,Outbound,Cayuga Medical Center,11:21AM
14,6,Saturday,Outbound,Green @ Commons,12:00PM
14,6,Saturday,Outbound,Seneca @ Commons,12:02PM
14,6,Saturday,Outbound,Ithaca Bus Station,12:07PM
14,6,Saturday,Outbound,West Village @ Elm St.,12:11PM
14,6,Saturday,Outbound,Cayuga Medical Center,12:21PM
14,7,Saturday,Outbound,Green @ Commons,1:00PM
14,7,Saturday,Outbound,Seneca @ Commons,1:02PM
14,7,Saturday,Outbound,Ithaca Bus Station,1:07PM
14,7,Saturday,Outbound,West Village @ Elm St.,1:11PM
14,7,Saturday,Outbound,Linderman Creek Apts.,1:18PM
14,7,Saturday,Outbound,Overlook Apts.,1:25PM
14,7,Saturday,Outbound,Cayuga Medical Center,1:28PM
14,8,Saturday,Outbound,Green @ Commons,2:00PM
14,8,Saturday,Outbound,Seneca @ Commons,2:02PM
14,8,Saturday,Outbound,Ithaca Bus Station,2:07PM
14,8,Saturday,Outbound,West Village @ Elm St.,2:11PM
14,8,Saturday,Outbound,Linderman Creek Apts.,2:18PM
14,8,Saturday,Outbound,Overlook Apts.,2:25PM
14,8,Saturday,Outbound,Cayuga Medical Center,2:28PM
14,9,Saturday,Outbound,Green @ Commons,3:00PM
14,9,Saturday,Outbound,Seneca @ Commons,3:02PM
14,9,Saturday,Outbound,Ithaca Bus Station,3:07PM
14,9,Saturday,Outbound,West Village @ Elm St.,3:11PM
14,9,Saturday,Outbound,Linderman Creek Apts.,3:18PM
14,9,Saturday,Outbound,Overlook Apts.,3:25PM
14,9,Saturday,Outbound,Cayuga Medical Center,3:28PM
14,10,Saturday,Outbound,Green @ Commons,4:00PM
14,10,Saturday,Outbound,Seneca @ Commons,4:02PM
14,10,Saturday,Outbound,Ithaca Bus Station,4:07PM
14,10,Saturday,Outbound,West Village @ Elm St.,4:11PM
14,10,Saturday,Outbound,Linderman Creek Apts.,4:18PM
14,10,Saturday,Outbound,Overlook Apts.,4:25PM
14,10,Saturday,Outbound,Cayuga Medical Center,4:28PM
14,11,Saturday,Outbound,Green @ Commons,5:00PM
14,11,Saturday,Outbound,Seneca @ Commons,5:02PM
14,11,Saturday,Outbound,Ithaca Bus Station,5:07PM
14,11,Saturday,Outbound,West Village @ Elm St.,5:11PM
14,11,Saturday,Outbound,Linderman Creek Apts.,5:18PM
14,11,Saturday,Outbound,Overlook Apts.,5:25PM
14,11,Saturday,Outbound,Cayuga Medical Center,5:28PM
14,12,Saturday,Outbound,Green @ Commons,6:00PM
14,12,Saturday,Outbound,Seneca @ Commons,6:02PM
14,12,Saturday,Outbound,Ithaca Bus Station,6:07PM
14,12,Saturday,Outbound,West Village @ Elm St.,6:11PM
14,12,Saturday,Outbound,Linderman Creek Apts.,6:18PM
14,12,Saturday,Outbound,Overlook Apts.,6:25PM
14,12,Saturday,Outbound,Cayuga Medical Center,6:28PM
14,13,Saturday,Outbound,Green @ Commons,7:00PM
14,13,Saturday,Outbound,Seneca @ Commons,7:02PM
14,13,Saturday,Outbound,Ithaca Bus Station,7:07PM
14,13,Saturday,Outbound,West Village @ Elm St.,7:11PM
14,13,Saturday,Outbound,Linderman Creek Apts.,7:18PM
14,13,Saturday,Outbound,Overlook Apts.,7:25PM
14,13,Saturday,Outbound,Cayuga Medical Center,7:28PM
14,1,Saturday,Inbound,Cayuga Medical Center,7:25AM
14,1,Saturday,Inbound,Overlook Apts.,7:27AM
14,1,Saturday,Inbound,Linderman Creek Apts.,7:34AM
14,1,Saturday,Inbound,West Village @ Elm St.,7:41AM
14,1,Saturday,Inbound,State @ Fulton (Maxie's),7:45AM
14,1,Saturday,Inbound,Green @ Commons,7:55AM
14,2,Saturday,Inbound,Cayuga Medical Center,8:25AM
14,2,Saturday,Inbound,Overlook Apts.,8:27AM
14,2,Saturday,Inbound,Linderman Creek Apts.,8:34AM
14,2,Saturday,Inbound,West Village @ Elm St.,8:41AM
14,2,Saturday,Inbound,State @ Fulton (Maxie's),8:45AM
14,2,Saturday,Inbound,Green @ Commons,8:55AM
14,3,Saturday,Inbound,Cayuga Medical Center,9:25AM
14,3,Saturday,Inbound,Overlook Apts.,9:27AM
14,3,Saturday,Inbound,Linderman Creek Apts.,9:34AM
14,3,Saturday,Inbound,West Village @ Elm St.,9:41AM
14,3,Saturday,Inbound,State @ Fulton (Maxie's),9:45AM
14,3,Saturday,Inbound,Green @ Commons,9:55AM
14,4,Saturday,Inbound,Cayuga Medical Center,10:25AM
14,4,Saturday,Inbound,Overlook Apts.,10:27AM
14,4,Saturday,Inbound,Linderman Creek Apts.,10:34AM
14,4,Saturday,Inbound,West Village @ Elm St.,10:41AM
14,4,Saturday,Inbound,State @ Fulton (Maxie's),10:45AM
14,4,Saturday,Inbound,Green @ Commons,10:55AM
14,5,Saturday,Inbound,Cayuga Medical Center,11:25AM
14,5,Saturday,Inbound,Overlook Apts.,11:27AM
14,5,Saturday,Inbound,Linderman Creek Apts.,11:34AM
14,5,Saturday,Inbound,West Village @ Elm St.,11:41AM
14,5,Saturday,Inbound,State @ Fulton (Maxie's),11:45AM
14,5,Saturday,Inbound,Green @ Commons,11:55AM
14,6,Saturday,Inbound,Cayuga Medical Center,12:25PM
14,6,Saturday,Inbound,Overlook Apts.,12:27PM
14,6,Saturday,Inbound,Linderman Creek Apts.,12:34PM
14,6,Saturday,Inbound,West Village @ Elm St.,12:41PM
14,6,Saturday,Inbound,State @ Fulton (Maxie's),12:45PM
14,6,Saturday,Inbound,Green @ Commons,12:55PM
14,7,Saturday,Inbound,Cayuga Medical Center,1:35PM
14,7,Saturday,Inbound,West Village @ Elm St.,1:44PM
14,7,Saturday,Inbound,State @ Fulton (Maxie's),1:48PM
14,7,Saturday,Inbound,Green @ Commons,1:55PM
14,8,Saturday,Inbound,Cayuga Medical Center,2:35PM
14,8,Saturday,Inbound,West Village @ Elm St.,2:44PM
14,8,Saturday,Inbound,State @ Fulton (Maxie's),2:48PM
14,8,Saturday,Inbound,Green @ Commons,2:55PM
14,9,Saturday,Inbound,Cayuga Medical Center,3:35PM
14,9,Saturday,Inbound,West Village @ Elm St.,3:44PM
14,9,Saturday,Inbound,State @ Fulton (Maxie's),3:48PM
14,9,Saturday,Inbound,Green @ Commons,3:55PM
14,10,Saturday,Inbound,Cayuga Medical Center,4:35PM
14,10,Saturday,Inbound,West Village @ Elm St.,4:44PM
14,10,Saturday,Inbound,State @ Fulton (Maxie's),4:48PM
14,10,Saturday,Inbound,Green @ Commons,4:55PM
14,11,Saturday,Inbound,Cayuga Medical Center,5:35PM
14,11,Saturday,Inbound,West Village @ Elm St.,5:44PM
14,11,Saturday,Inbound,State @ Fulton (Maxie's),5:48PM
14,11,Saturday,Inbound,Green @ Commons,5:55PM
14,12,Saturday,Inbound,Cayuga Medical Center,6:35PM
14,12,Saturday,Inbound,West Village @ Elm St.,6:44PM
14,12,Saturday,Inbound,State @ Fulton (Maxie's),6:48PM
14,12,Saturday,Inbound,Green @ Commons,6:55PM
14,13,Saturday,Inbound,Cayuga Medical Center,7:35PM
14,13,Saturday,Inbound,West Village @ Elm St.,7:44PM
14,13,Saturday,Inbound,State @ Fulton (Maxie's),7:48PM
14,13,Saturday,Inbound,Green @ Commons,7:55PM
14,1,Sunday,Outbound,Green @ Commons,10:00AM
14,1,Sunday,Outbound,Seneca @ Commons,10:02AM
14,1,Sunday,Outbound,Ithaca Bus Station,10:07AM
14,1,Sunday,Outbound,West Village @ Elm St.,10:11AM
14,1,Sunday,Outbound,Cayuga Medical Center,10:21AM
14,2,Sunday,Outbound,Green @ Commons,11:00AM
14,2,Sunday,Outbound,Seneca @ Commons,11:02AM
14,2,Sunday,Outbound,Ithaca Bus Station,11:07AM
14,2,Sunday,Outbound,West Village @ Elm St.,11:11AM
14,2,Sunday,Outbound,Cayuga Medical Center,11:21AM
14,3,Sunday,Outbound,Green @ Commons,12:00PM
14,3,Sunday,Outbound,Seneca @ Commons,12:02PM
14,3,Sunday,Outbound,Ithaca Bus Station,12:07PM
14,3,Sunday,Outbound,West Village @ Elm St.,12:11PM
14,3,Sunday,Outbound,Cayuga Medical Center,12:21PM
14,4,Sunday,Outbound,Green @ Commons,1:00PM
14,4,Sunday,Outbound,Seneca @ Commons,1:02PM
14,4,Sunday,Outbound,Ithaca Bus Station,1:07PM
14,4,Sunday,Outbound,West Village @ Elm St.,1:11PM
14,4,Sunday,Outbound,Linderman Creek Apts.,1:18PM
14,4,Sunday,Outbound,Overlook Apts.,1:25PM
14,4,Sunday,Outbound,Cayuga Medical Center,1:28PM
14,5,Sunday,Outbound,Green @ Commons,2:00PM
14,5,Sunday,Outbound,Seneca @ Commons,2:02PM
14,5,Sunday,Outbound,Ithaca Bus Station,2:07PM
14,5,Sunday,Outbound,West Village @ Elm St.,2:11PM
14,5,Sunday,Outbound,Linderman Creek Apts.,2:18PM
14,5,Sunday,Outbound,Overlook Apts.,2:25PM
14,5,Sunday,Outbound,Cayuga Medical Center,2:28PM
14,6,Sunday,Outbound,Green @ Commons,3:00PM
14,6,Sunday,Outbound,Seneca @ Commons,3:02PM
14,6,Sunday,Outbound,Ithaca Bus Station,3:07PM
14,6,Sunday,Outbound,West Village @ Elm St.,3:11PM
14,6,Sunday,Outbound,Linderman Creek Apts.,3:18PM
14,6,Sunday,Outbound,Overlook Apts.,3:25PM
14,6,Sunday,Outbound,Cayuga Medical Center,3:28PM
14,7,Sunday,Outbound,Green @ Commons,4:00PM
14,7,Sunday,Outbound,Seneca @ Commons,4:02PM
14,7,Sunday,Outbound,Ithaca Bus Station,4:07PM
14,7,Sunday,Outbound,West Village @ Elm St.,4:11PM
14,7,Sunday,Outbound,Linderman Creek Apts.,4:18PM
14,7,Sunday,Outbound,Overlook Apts.,4:25PM
14,7,Sunday,Outbound,Cayuga Medical Center,4:28PM
14,8,Sunday,Outbound,Green @ Commons,5:00PM
14,8,Sunday,Outbound,Seneca @ Commons,5:02PM
14,8,Sunday,Outbound,Ithaca Bus Station,5:07PM
14,8,Sunday,Outbound,West Village @ Elm St.,5:11PM
14,8,Sunday,Outbound,Linderman Creek Apts.,5:18PM
14,8,Sunday,Outbound,Overlook Apts.,5:25PM
14,8,Sunday,Outbound,Cayuga Medical Center,5:28PM
14,9,Sunday,Outbound,Green @ Commons,6:00PM
14,9,Sunday,Outbound,Seneca @ Commons,6:02PM
14,9,Sunday,Outbound,Ithaca Bus Station,6:07PM
14,9,Sunday,Outbound,West Village @ Elm St.,6:11PM
14,9,Sunday,Outbound,Linderman Creek Apts.,6:18PM
14,9,Sunday,Outbound,Overlook Apts.,6:25PM
14,9,Sunday,Outbound,Cayuga Medical Center,6:28PM
14,1,Sunday,Inbound,Cayuga Medical Center,10:25AM
14,1,Sunday,Inbound,Overlook Apts.,10:27AM
14,1,Sunday,Inbound,Linderman Creek Apts.,10:34AM
14,1,Sunday,Inbound,West Village @ Elm St.,10:41AM
14,1,Sunday,Inbound,State @ Fulton (Maxie's),10:45AM
14,1,Sunday,Inbound,Green @ Commons,10:55AM
14,2,Sunday,Inbound,Cayuga Medical Center,11:25AM
14,2,Sunday,Inbound,Overlook Apts.,11:27AM
14,2,Sunday,Inbound,Linderman Creek Apts.,11:34AM
14,2,Sunday,Inbound,West Village @ Elm St.,11:41AM
14,2,Sunday,Inbound,State @ Fulton (Maxie's),11:45AM
14,2,Sunday,Inbound,Green @ Commons,11:55AM
14,3,Sunday,Inbound,Cayuga Medical Center,12:25PM
14,3,Sunday,Inbound,Overlook Apts.,12:27PM
14,3,Sunday,Inbound,Linderman Creek Apts.,12:34PM
14,3,Sunday,Inbound,West Village @ Elm St.,12:41PM
14,3,Sunday,Inbound,State @ Fulton (Maxie's),12:45PM
14,3,Sunday,Inbound,Green @ Commons,12:55PM
14,4,Sunday,Inbound,Cayuga Medical Center,1:35PM
14,4,Sunday,Inbound,West Village @ Elm St.,1:44PM
14,4,Sunday,Inbound,State @ Fulton (Maxie's),1:48PM
14,4,Sunday,Inbound,Green @ Commons,1:55PM
14,5,Sunday,Inbound,Cayuga Medical Center,2:35PM
14,5,Sunday,Inbound,West Village @ Elm St.,2:44PM
14,5,Sunday,Inbound,State @ Fulton (Maxie's),2:48PM
14,5,Sunday,Inbound,Green @ Commons,2:55PM
14,6,Sunday,Inbound,Cayuga Medical Center,3:35PM
14,6,Sunday,Inbound,West Village @ Elm St.,3:44PM
14,6,Sunday,Inbound,State @ Fulton (Maxie's),3:48PM
14,6,Sunday,Inbound,Green @ Commons,3:55PM
14,7,Sunday,Inbound,Cayuga Medical Center,4:35PM
14,7,Sunday,Inbound,West Village @ Elm St.,4:44PM
14,7,Sunday,Inbound,State @ Fulton (Maxie's),4:48PM
14,7,Sunday,Inbound,Green @ Commons,4:55PM
14,8,Sunday,Inbound,Cayuga Medical Center,5:35PM
14,8,Sunday,Inbound,West Village @ Elm St.,5:44PM
14,8,Sunday,Inbound,State @ Fulton (Maxie's),5:48PM
14,8,Sunday,Inbound,Green @ Commons,5:55PM
14,9,Sunday,Inbound,Cayuga Medical Center,6:35PM
14,9,Sunday,Inbound,West Village @ Elm St.,6:44PM
14,9,Sunday,Inbound,State @ Fulton (Maxie's),6:48PM
14,9,Sunday,Inbound,Green @ Commons,6:55PM
20,1,Weekdays,Outbound,Green @ Commons,6:35AM
20,1,Weekdays,Outbound,Seneca @ Commons,6:37AM
20,1,Weekdays,Outbound,Seneca @ Fulton (Greenstar),6:40AM
20,1,Weekdays,Outbound,EcoVillage @ Rt. 79,6:44AM
20,1,Weekdays,Outbound,Enfield Center / Park-n-Ride,6:53AM
20,2,Weekdays,Outbound,Green @ Commons,7:05AM
20,2,Weekdays,Outbound,Seneca @ Commons,7:07AM
20,2,Weekdays,Outbound,Seneca @ Fulton (Greenstar),7:10AM
20,2,Weekdays,Outbound,EcoVillage @ Rt. 79,7:14AM
20,2,Weekdays,Outbound,Enfield Center / Park-n-Ride,7:23AM
20,3,Weekdays,Outbound,Seneca @ Commons,7:40AM
20,3,Weekdays,Outbound,Seneca @ Fulton (Greenstar),7:43AM
20,3,Weekdays,Outbound,EcoVillage @ Rt. 79,7:47AM
20,3,Weekdays,Outbound,Enfield Center / Park-n-Ride,7:56AM
20,4,Weekdays,Outbound,Green @ Commons,12:00PM
20,4,Weekdays,Outbound,Seneca @ Commons,12:02PM
20,4,Weekdays,Outbound,Seneca @ Fulton (Greenstar),12:05PM
20,4,Weekdays,Outbound,EcoVillage @ Rt. 79,12:11PM
20,4,Weekdays,Outbound,Enfield Center / Park-n-Ride,12:20PM
20,5,Weekdays,Outbound,Vet School,3:30PM
20,5,Weekdays,Outbound,Uris Hall Across Street,3:34PM
20,5,Weekdays,Outbound,Seneca @ Commons,3:42PM
20,5,Weekdays,Outbound,Seneca @ Fulton (Greenstar),3:45PM
20,5,Weekdays,Outbound,EcoVillage @ Rt. 79,3:51PM
20,5,Weekdays,Outbound,Enfield Center / Park-n-Ride,4:00PM
20,6,Weekdays,Outbound,Vet School,4:45PM
20,6,Weekdays,Outbound,Uris Hall Across Street,4:49PM
20,6,Weekdays,Outbound,Seneca @ Commons,4:57PM
20,6,Weekdays,Outbound,Seneca @ Fulton (Greenstar),5:00PM
20,6,Weekdays,Outbound,EcoVillage @ Rt. 79,5:06PM
20,6,Weekdays,Outbound,Enfield Center / Park-n-Ride,5:15PM
20,7,Weekdays,Outbound,Green @ Commons,6:00PM
20,7,Weekdays,Outbound,Seneca @ Commons,6:02PM
20,7,Weekdays,Outbound,Seneca @ Fulton (Greenstar),6:05PM
20,7,Weekdays,Outbound,EcoVillage @ Rt. 79,6:11PM
20,7,Weekdays,Outbound,Enfield Center / Park-n-Ride,6:20PM
20,1,Weekdays,Inbound,Enfield Center / Park-n-Ride,7:00AM
20,1,Weekdays,Inbound,EcoVillage @ Rt. 79,7:11AM
20,1,Weekdays,Inbound,Green @ Meadow,7:17AM
20,1,Weekdays,Inbound,Green @ Commons,7:20AM
20,1,Weekdays,Inbound,Uris Hall,7:29AM
20,1,Weekdays,Inbound,Boyce-Thompson Institute,7:32AM
20,2,Weekdays,Inbound,Enfield Center / Park-n-Ride,7:30AM
20,2,Weekdays,Inbound,EcoVillage @ Rt. 79,7:41AM
20,2,Weekdays,Inbound,Green @ Meadow,7:47AM
20,2,Weekdays,Inbound,Green @ Commons,7:50AM
20,2,Weekdays,Inbound,Uris Hall,7:59AM
20,2,Weekdays,Inbound,Boyce-Thompson Institute,8:02AM
20,3,Weekdays,Inbound,Enfield Center / Park-n-Ride,8:00AM
20,3,Weekdays,Inbound,EcoVillage @ Rt. 79,8:11AM
20,3,Weekdays,Inbound,Green @ Meadow,8:17AM
20,3,Weekdays,Inbound,Green @ Commons,8:20AM
20,3,Weekdays,Inbound,Uris Hall,8:29AM
20,3,Weekdays,Inbound,Boyce-Thompson Institute,8:32AM
20,4,Weekdays,Inbound,Enfield Center / Park-n-Ride,12:30PM
20,4,Weekdays,Inbound,EcoVillage @ Rt. 79,12:39PM
20,4,Weekdays,Inbound,Green @ Meadow,12:45PM
20,4,Weekdays,Inbound,Green @ Commons,12:50PM
20,5,Weekdays,Inbound,Enfield Center / Park-n-Ride,4:05PM
20,5,Weekdays,Inbound,EcoVillage @ Rt. 79,4:14PM
20,5,Weekdays,Inbound,Green @ Meadow,4:20PM
20,5,Weekdays,Inbound,Green @ Commons,4:25PM
20,6,Weekdays,Inbound,Enfield Center / Park-n-Ride,5:25PM
20,6,Weekdays,Inbound,EcoVillage @ Rt. 79,5:34PM
20,6,Weekdays,Inbound,Green @ Meadow,5:40PM
20,6,Weekdays,Inbound,Green @ Commons,5:45PM
20,7,Weekdays,Inbound,Enfield Center / Park-n-Ride,6:25PM
20,7,Weekdays,Inbound,EcoVillage @ Rt. 79,6:34PM
20,7,Weekdays,Inbound,Green @ Meadow,6:40PM
